venta_id,fecha_id,cliente_id,producto_id,cantidad,precio_unitario_clp,descuento_pct,monto_total_clp,canal_venta,metodo_pago
14803,512,744,104,2,15000,0.0,30000,Marketplace,Débito
14804,512,2199,50,1,124000,0.0,124000,App Móvil,Tarjeta Crédito
14805,512,436,39,1,1407000,0.0,1407000,Marketplace,Transferencia
14806,512,62,96,1,14000,0.0,14000,Web,Cuotas sin interés
14807,512,404,87,1,63000,0.0,63000,Web,WebPay
14808,512,2307,94,1,99000,0.1,89100,App Móvil,Débito
14809,512,1582,35,1,208000,0.1,187200,Web,Cuotas sin interés
14810,512,1834,78,3,118000,0.0,354000,Web,Tarjeta Crédito
14811,512,667,68,1,113000,0.0,113000,App Móvil,WebPay
14812,512,1710,146,1,36000,0.0,36000,Redes Sociales,Transferencia
14813,512,1283,18,1,3395000,0.05,3225250,Redes Sociales,Transferencia
14814,512,185,61,1,1469000,0.0,1469000,App Móvil,Débito
14815,513,2001,70,3,46000,0.0,138000,Marketplace,Cuotas sin interés
14816,513,464,48,1,1406000,0.0,1406000,App Móvil,Cuotas sin interés
14817,513,732,96,1,14000,0.0,14000,Web,Débito
14818,513,1384,88,1,78000,0.0,78000,Web,WebPay
14819,513,2302,60,1,1615000,0.05,1534250,Web,Cuotas sin interés
14820,513,311,105,2,4000,0.0,8000,App Móvil,Tarjeta Crédito
14821,513,454,80,1,31000,0.0,31000,Web,Cuotas sin interés
14822,513,2483,136,1,569000,0.0,569000,Marketplace,Débito
14823,513,1529,95,1,65000,0.0,65000,Web,WebPay
14824,513,25,54,1,786000,0.0,786000,Marketplace,Débito
14825,513,273,90,2,113000,0.05,214700,Marketplace,Transferencia
14826,513,427,72,1,61000,0.0,61000,Web,Cuotas sin interés
14827,513,614,93,1,33000,0.0,33000,Marketplace,Tarjeta Crédito
14828,513,2401,78,1,118000,0.0,118000,Redes Sociales,Débito
14829,513,1702,79,1,82000,0.0,82000,Web,Tarjeta Crédito
14830,514,172,89,1,84000,0.0,84000,Web,Transferencia
14831,514,1485,19,1,1379000,0.05,1310050,Web,WebPay
14832,514,1373,103,1,74000,0.0,74000,Marketplace,WebPay
14833,514,960,79,1,82000,0.0,82000,Marketplace,WebPay
14834,514,1285,112,1,107000,0.0,107000,App Móvil,WebPay
14835,514,407,83,1,14000,0.0,14000,App Móvil,Transferencia
14836,514,994,56,1,578000,0.0,578000,Web,Tarjeta Crédito
14837,514,2414,39,1,1407000,0.0,1407000,Marketplace,WebPay
14838,514,618,41,1,1565000,0.0,1565000,Marketplace,Débito
14839,514,1051,126,1,283000,0.1,254700,App Móvil,Transferencia
14840,514,160,36,1,1408000,0.0,1408000,Redes Sociales,Tarjeta Crédito
14841,514,2184,70,1,46000,0.0,46000,Web,Transferencia
14842,514,481,66,2,52000,0.0,104000,Marketplace,Cuotas sin interés
14843,514,246,125,1,868000,0.05,824600,Redes Sociales,Cuotas sin interés
14844,514,1227,79,2,82000,0.0,164000,Web,Tarjeta Crédito
14845,514,819,150,1,442000,0.0,442000,Web,Transferencia
14846,514,1119,122,1,826000,0.05,784700,Marketplace,Transferencia
14847,514,1358,33,1,563000,0.1,506700,Web,Cuotas sin interés
14848,514,618,54,1,786000,0.0,786000,Marketplace,Cuotas sin interés
14849,514,848,38,1,1296000,0.0,1296000,Web,Tarjeta Crédito
14850,514,2423,77,1,20000,0.1,18000,Marketplace,Cuotas sin interés
14851,514,2407,100,2,107000,0.1,192600,App Móvil,Débito
14852,514,1603,91,3,43000,0.0,129000,Web,Débito
14853,514,1586,51,1,134000,0.0,134000,Marketplace,Tarjeta Crédito
14854,514,732,79,1,82000,0.0,82000,Marketplace,Tarjeta Crédito
14855,514,770,19,1,1379000,0.0,1379000,Web,Transferencia
14856,514,1975,97,1,108000,0.0,108000,Web,Cuotas sin interés
14857,514,1500,84,2,41000,0.0,82000,Marketplace,WebPay
14858,514,748,94,2,99000,0.0,198000,Marketplace,Transferencia
14859,515,55,51,1,134000,0.0,134000,App Móvil,Transferencia
14860,515,1160,122,1,826000,0.0,826000,Marketplace,Tarjeta Crédito
14861,515,1130,103,1,74000,0.0,74000,Marketplace,Tarjeta Crédito
14862,515,579,82,1,77000,0.0,77000,App Móvil,Tarjeta Crédito
14863,515,2399,82,1,77000,0.0,77000,Web,WebPay
14864,515,1163,87,2,63000,0.0,126000,Marketplace,Tarjeta Crédito
14865,515,86,117,1,530000,0.05,503500,Web,Tarjeta Crédito
14866,515,329,102,1,22000,0.1,19800,Marketplace,Débito
14867,515,2472,123,1,39000,0.0,39000,App Móvil,Débito
14868,515,751,92,1,111000,0.1,99900,Web,Cuotas sin interés
14869,515,1025,123,1,39000,0.0,39000,Web,WebPay
14870,515,707,51,1,134000,0.0,134000,Web,Débito
14871,515,380,76,1,109000,0.0,109000,Web,Tarjeta Crédito
14872,515,1658,91,1,43000,0.0,43000,Web,Débito
14873,515,869,135,1,261000,0.0,261000,App Móvil,WebPay
14874,515,1605,6,1,513000,0.0,513000,App Móvil,Tarjeta Crédito
14875,515,652,49,1,979000,0.1,881100,App Móvil,Cuotas sin interés
14876,515,1089,52,1,621000,0.0,621000,App Móvil,WebPay
14877,515,235,65,1,92000,0.05,87400,Marketplace,Tarjeta Crédito
14878,515,1436,88,2,78000,0.0,156000,Redes Sociales,Cuotas sin interés
14879,515,608,130,1,524000,0.0,524000,Web,WebPay
14880,515,1848,93,3,33000,0.0,99000,App Móvil,Débito
14881,515,1853,53,1,1641000,0.0,1641000,Web,Cuotas sin interés
14882,515,1860,125,1,868000,0.0,868000,Web,WebPay
14883,515,799,92,2,111000,0.1,199800,Marketplace,Cuotas sin interés
14884,515,574,50,1,124000,0.0,124000,App Móvil,Tarjeta Crédito
14885,516,1702,37,1,89000,0.05,84550,Marketplace,Débito
14886,516,1859,127,1,770000,0.0,770000,App Móvil,Transferencia
14887,516,2034,30,1,588000,0.0,588000,Web,Débito
14888,516,820,45,1,1606000,0.1,1445400,Marketplace,Cuotas sin interés
14889,516,1998,150,1,442000,0.05,419900,Marketplace,Transferencia
14890,516,697,73,1,36000,0.0,36000,Web,Cuotas sin interés
14891,516,460,81,1,46000,0.0,46000,App Móvil,Tarjeta Crédito
14892,516,2155,104,2,15000,0.0,30000,Web,WebPay
14893,516,294,93,3,33000,0.1,89100,Marketplace,WebPay
14894,516,401,120,1,590000,0.0,590000,App Móvil,Tarjeta Crédito
14895,516,1732,79,1,82000,0.0,82000,App Móvil,Débito
14896,516,2154,146,1,36000,0.0,36000,Marketplace,WebPay
14897,516,1829,109,1,310000,0.05,294500,Web,Transferencia
14898,516,1345,72,1,61000,0.0,61000,Web,Cuotas sin interés
14899,516,1870,70,1,46000,0.0,46000,Web,Transferencia
14900,516,421,138,1,365000,0.05,346750,Web,Cuotas sin interés
14901,516,237,97,1,108000,0.0,108000,Marketplace,Tarjeta Crédito
14902,516,875,91,1,43000,0.05,40850,App Móvil,Tarjeta Crédito
14903,516,2201,103,1,74000,0.0,74000,Web,WebPay
14904,516,1171,86,1,82000,0.05,77900,Web,Cuotas sin interés
14905,516,801,64,1,1487000,0.05,1412650,Web,Débito
14906,516,2389,86,1,82000,0.0,82000,Redes Sociales,Tarjeta Crédito
14907,516,2284,7,1,2989000,0.0,2989000,Marketplace,WebPay
14908,516,524,75,1,9000,0.0,9000,App Móvil,WebPay
14909,516,234,103,1,74000,0.0,74000,Web,Cuotas sin interés
14910,516,802,42,1,649000,0.0,649000,App Móvil,Transferencia
14911,516,1756,23,1,1239000,0.0,1239000,Web,Débito
14912,517,1891,81,1,46000,0.0,46000,Marketplace,Transferencia
14913,517,24,55,1,474000,0.0,474000,Web,Tarjeta Crédito
14914,517,609,51,1,134000,0.0,134000,App Móvil,Cuotas sin interés
14915,517,522,85,1,8000,0.0,8000,Web,Tarjeta Crédito
14916,517,1738,25,1,2117000,0.0,2117000,Web,WebPay
14917,517,1581,27,1,3315000,0.1,2983500,Web,Transferencia
14918,517,50,86,2,82000,0.0,164000,Web,Transferencia
14919,517,446,136,1,569000,0.0,569000,Marketplace,Cuotas sin interés
14920,517,418,135,1,261000,0.0,261000,App Móvil,WebPay
14921,517,127,34,1,322000,0.0,322000,Marketplace,Tarjeta Crédito
14922,517,259,88,1,78000,0.0,78000,Web,WebPay
14923,517,291,121,1,848000,0.0,848000,Web,Tarjeta Crédito
14924,517,407,142,1,272000,0.0,272000,Web,Débito
14925,517,590,96,2,14000,0.0,28000,Web,Transferencia
14926,517,266,47,1,1389000,0.0,1389000,App Móvil,WebPay
14927,517,2403,26,1,3407000,0.1,3066300,App Móvil,Transferencia
14928,517,1715,17,1,648000,0.0,648000,Redes Sociales,Transferencia
14929,517,2275,90,2,113000,0.05,214700,App Móvil,Transferencia
14930,517,2373,13,1,1841000,0.0,1841000,Web,Tarjeta Crédito
14931,517,348,102,2,22000,0.0,44000,Web,Débito
14932,517,2165,99,2,88000,0.0,176000,Marketplace,Débito
14933,517,2161,29,1,720000,0.1,648000,Marketplace,Transferencia
14934,517,1883,134,1,492000,0.0,492000,Marketplace,WebPay
14935,517,927,82,1,77000,0.0,77000,Web,Tarjeta Crédito
14936,517,259,134,1,492000,0.0,492000,Web,Cuotas sin interés
14937,517,1380,133,1,616000,0.0,616000,Web,Tarjeta Crédito
14938,517,2225,46,1,286000,0.0,286000,Marketplace,Tarjeta Crédito
14939,517,1,70,1,46000,0.0,46000,Web,Débito
14940,517,1511,38,1,1296000,0.1,1166400,App Móvil,Tarjeta Crédito
14941,517,1414,105,2,4000,0.0,8000,App Móvil,WebPay
14942,517,2315,81,2,46000,0.0,92000,App Móvil,WebPay
14943,517,970,138,1,365000,0.0,365000,Web,Cuotas sin interés
14944,517,2005,48,1,1406000,0.0,1406000,App Móvil,Cuotas sin interés
14945,517,1503,97,2,108000,0.05,205200,Web,Tarjeta Crédito
14946,517,1762,149,1,542000,0.0,542000,Redes Sociales,Tarjeta Crédito
14947,518,54,55,1,474000,0.05,450300,App Móvil,Débito
14948,518,1618,78,1,118000,0.0,118000,Redes Sociales,WebPay
14949,518,1790,29,1,720000,0.0,720000,App Móvil,Débito
14950,518,82,90,1,113000,0.0,113000,Marketplace,Transferencia
14951,518,2379,46,1,286000,0.05,271700,Marketplace,WebPay
14952,518,1474,98,1,43000,0.0,43000,Web,Transferencia
14953,518,582,106,1,505000,0.0,505000,Web,Transferencia
14954,518,1050,122,1,826000,0.05,784700,Redes Sociales,Cuotas sin interés
14955,518,1612,37,1,89000,0.1,80100,App Móvil,Cuotas sin interés
14956,518,45,77,1,20000,0.05,19000,Web,Tarjeta Crédito
14957,518,1842,141,1,625000,0.0,625000,App Móvil,Cuotas sin interés
14958,518,2336,105,2,4000,0.1,7200,App Móvil,WebPay
14959,518,2441,35,1,208000,0.0,208000,Marketplace,Transferencia
14960,518,161,81,3,46000,0.0,138000,Redes Sociales,Cuotas sin interés
14961,518,53,137,1,609000,0.0,609000,Redes Sociales,WebPay
14962,518,791,75,1,9000,0.0,9000,Redes Sociales,Cuotas sin interés
14963,518,1392,119,1,271000,0.0,271000,Web,Débito
14964,518,2145,80,1,31000,0.0,31000,Marketplace,WebPay
14965,518,398,34,1,322000,0.0,322000,Web,Tarjeta Crédito
14966,518,2165,17,1,648000,0.1,583200,Web,Transferencia
14967,518,461,46,1,286000,0.0,286000,Marketplace,Débito
14968,518,1281,132,1,111000,0.0,111000,App Móvil,Débito
14969,518,1602,94,3,99000,0.0,297000,Redes Sociales,WebPay
14970,518,889,102,2,22000,0.0,44000,Web,Transferencia
14971,518,2015,91,1,43000,0.1,38700,Marketplace,Cuotas sin interés
14972,518,1136,70,1,46000,0.0,46000,Web,Tarjeta Crédito
14973,518,733,49,1,979000,0.0,979000,Web,Transferencia
14974,518,1308,137,1,609000,0.0,609000,App Móvil,Cuotas sin interés
14975,518,974,82,1,77000,0.05,73150,App Móvil,Transferencia
14976,519,2497,94,1,99000,0.36,63360,Marketplace,WebPay
14977,519,622,60,1,1615000,0.32,1098200,Web,Transferencia
14978,519,1279,73,3,36000,0.1,97200,Web,Tarjeta Crédito
14979,519,2317,76,1,109000,0.35,70850,Web,Tarjeta Crédito
14980,519,1916,89,2,84000,0.22,131040,Web,Tarjeta Crédito
14981,519,922,56,1,578000,0.15,491300,Marketplace,Tarjeta Crédito
14982,519,1360,104,2,15000,0.32,20400,App Móvil,Cuotas sin interés
14983,519,2032,32,1,1505000,0.35,978250,Marketplace,Cuotas sin interés
14984,519,1672,86,1,82000,0.19,66420,App Móvil,Débito
14985,519,1405,91,1,43000,0.28,30960,Marketplace,WebPay
14986,519,1064,48,1,1406000,0.18,1152920,App Móvil,WebPay
14987,519,273,116,1,720000,0.11,640800,Redes Sociales,Transferencia
14988,519,260,91,2,43000,0.27,62780,App Móvil,Transferencia
14989,519,712,93,2,33000,0.34,43560,Marketplace,Débito
14990,519,910,80,1,31000,0.37,19530,App Móvil,Cuotas sin interés
14991,519,206,134,1,492000,0.19,398520,App Móvil,Débito
14992,519,2146,98,2,43000,0.35,55900,Marketplace,Débito
14993,519,1066,70,1,46000,0.2,36800,Web,Tarjeta Crédito
14994,519,821,26,1,3407000,0.34,2248620,App Móvil,Débito
14995,519,1029,42,1,649000,0.23,499730,Marketplace,Tarjeta Crédito
14996,519,1671,149,1,542000,0.23,417340,Marketplace,WebPay
14997,519,2205,72,1,61000,0.22,47580,App Móvil,WebPay
14998,519,254,133,1,616000,0.18,505120,App Móvil,Transferencia
14999,519,2212,43,1,615000,0.24,467400,Web,Cuotas sin interés
15000,519,1131,74,2,74000,0.35,96200,Redes Sociales,WebPay
15001,519,912,143,1,411000,0.22,320580,App Móvil,Cuotas sin interés
15002,519,1832,31,1,749000,0.22,584220,Marketplace,Tarjeta Crédito
15003,519,751,89,1,84000,0.25,63000,Web,Débito
15004,519,2040,136,1,569000,0.28,409680,Web,Cuotas sin interés
15005,519,115,142,1,272000,0.12,239360,Web,Transferencia
15006,519,1143,121,1,848000,0.36,542720,Marketplace,Transferencia
15007,519,877,123,1,39000,0.36,24960,Web,Transferencia
15008,519,941,94,1,99000,0.1,89100,Web,Tarjeta Crédito
15009,519,617,101,1,78000,0.16,65520,Web,Transferencia
15010,519,2493,147,1,578000,0.13,502860,Web,Débito
15011,519,2206,83,1,14000,0.12,12320,Web,Tarjeta Crédito
15012,519,1410,56,1,578000,0.25,433500,Web,Débito
15013,519,684,87,1,63000,0.11,56070,Marketplace,WebPay
15014,519,1177,97,1,108000,0.28,77760,App Móvil,Cuotas sin interés
15015,519,1664,48,1,1406000,0.3,984200,App Móvil,Cuotas sin interés
15016,519,1452,100,1,107000,0.29,75970,Redes Sociales,Transferencia
15017,519,2049,88,2,78000,0.17,129480,App Móvil,Tarjeta Crédito
15018,519,107,90,1,113000,0.33,75710,Redes Sociales,WebPay
15019,519,122,62,1,627000,0.33,420090,Web,Cuotas sin interés
15020,519,161,91,1,43000,0.18,35260,App Móvil,Cuotas sin interés
15021,519,1581,66,1,52000,0.26,38480,App Móvil,Débito
15022,519,25,61,1,1469000,0.25,1101750,App Móvil,Tarjeta Crédito
15023,519,1892,67,2,17000,0.34,22440,App Móvil,Cuotas sin interés
15024,519,91,80,2,31000,0.3,43400,Web,Débito
15025,519,1247,104,2,15000,0.29,21300,Marketplace,WebPay
15026,519,1948,122,1,826000,0.33,553420,App Móvil,Tarjeta Crédito
15027,519,597,48,1,1406000,0.26,1040440,Web,Cuotas sin interés
15028,519,942,100,1,107000,0.26,79180,App Móvil,Tarjeta Crédito
15029,519,1316,102,1,22000,0.27,16060,Marketplace,WebPay
15030,519,207,72,1,61000,0.18,50020,Web,Cuotas sin interés
15031,519,1801,34,1,322000,0.24,244720,Web,WebPay
15032,519,800,43,1,615000,0.19,498150,Marketplace,Transferencia
15033,519,1277,113,1,257000,0.25,192750,Redes Sociales,Débito
15034,519,1185,55,1,474000,0.28,341280,Web,Transferencia
15035,519,2467,56,1,578000,0.13,502860,Redes Sociales,Tarjeta Crédito
15036,519,483,138,1,365000,0.37,229950,App Móvil,Cuotas sin interés
15037,519,2055,94,3,99000,0.38,184140,Redes Sociales,Transferencia
15038,519,984,57,1,1679000,0.24,1276040,App Móvil,Débito
15039,519,2313,89,1,84000,0.26,62160,Marketplace,Cuotas sin interés
15040,519,621,103,1,74000,0.35,48100,Marketplace,WebPay
15041,519,1776,57,1,1679000,0.31,1158510,Web,Tarjeta Crédito
15042,519,179,127,1,770000,0.13,669900,Web,Débito
15043,519,2450,34,1,322000,0.22,251160,App Móvil,Débito
15044,519,1187,48,1,1406000,0.27,1026380,Web,Débito
15045,519,1177,38,1,1296000,0.31,894240,App Móvil,Débito
15046,519,573,131,1,436000,0.24,331360,Redes Sociales,Débito
15047,519,1647,99,2,88000,0.28,126720,Web,Débito
15048,519,2052,26,1,3407000,0.31,2350830,App Móvil,Cuotas sin interés
15049,519,1914,79,2,82000,0.26,121360,App Móvil,Tarjeta Crédito
15050,519,219,82,2,77000,0.34,101640,App Móvil,WebPay
15051,519,166,138,1,365000,0.3,255500,Web,Débito
15052,519,1266,73,2,36000,0.36,46080,Web,Cuotas sin interés
15053,519,2278,76,1,109000,0.23,83930,Marketplace,Transferencia
15054,519,1579,34,1,322000,0.19,260820,Marketplace,Transferencia
15055,519,1079,93,1,33000,0.25,24750,Marketplace,WebPay
15056,519,109,48,1,1406000,0.33,942020,Marketplace,Tarjeta Crédito
15057,519,972,28,1,2274000,0.11,2023860,App Móvil,Débito
15058,519,418,150,1,442000,0.11,393380,Marketplace,Transferencia
15059,519,1780,57,1,1679000,0.34,1108140,App Móvil,WebPay
15060,519,203,39,1,1407000,0.13,1224090,Web,Débito
15061,519,1548,98,1,43000,0.18,35260,App Móvil,Transferencia
15062,520,1995,61,1,1469000,0.35,954850,App Móvil,WebPay
15063,520,1377,89,1,84000,0.2,67200,Web,Débito
15064,520,2195,68,1,113000,0.12,99440,App Móvil,Transferencia
15065,520,1744,99,3,88000,0.28,190080,Marketplace,Débito
15066,520,2240,136,1,569000,0.11,506410,App Móvil,Débito
15067,520,1061,31,1,749000,0.16,629160,App Móvil,Tarjeta Crédito
15068,520,1895,97,1,108000,0.32,73440,Web,Débito
15069,520,94,96,1,14000,0.29,9940,App Móvil,WebPay
15070,520,1683,142,1,272000,0.18,223040,App Móvil,Transferencia
15071,520,2241,69,3,64000,0.37,120960,App Móvil,Débito
15072,520,1520,62,1,627000,0.28,451440,App Móvil,Tarjeta Crédito
15073,520,757,43,1,615000,0.33,412050,App Móvil,Cuotas sin interés
15074,520,1610,56,1,578000,0.1,520200,App Móvil,WebPay
15075,520,897,119,1,271000,0.18,222220,App Móvil,Débito
15076,520,1361,59,1,1462000,0.36,935680,Web,Tarjeta Crédito
15077,520,2016,41,1,1565000,0.13,1361550,App Móvil,Transferencia
15078,520,177,57,1,1679000,0.27,1225670,Marketplace,Débito
15079,520,1573,137,1,609000,0.25,456750,Marketplace,Cuotas sin interés
15080,520,1164,127,1,770000,0.13,669900,Redes Sociales,Cuotas sin interés
15081,520,2412,62,1,627000,0.31,432630,Web,Tarjeta Crédito
15082,520,419,54,1,786000,0.14,675960,Web,Tarjeta Crédito
15083,520,2141,134,1,492000,0.28,354240,App Móvil,WebPay
15084,520,1390,89,1,84000,0.37,52920,Web,Cuotas sin interés
15085,520,292,136,1,569000,0.18,466580,Web,WebPay
15086,520,1286,81,1,46000,0.3,32200,App Móvil,Transferencia
15087,520,1237,2,1,2683000,0.23,2065910,Web,Tarjeta Crédito
15088,520,2498,50,1,124000,0.17,102920,Web,Débito
15089,520,284,137,1,609000,0.24,462840,Redes Sociales,Transferencia
15090,520,1687,7,1,2989000,0.37,1883070,Web,Transferencia
15091,520,1714,71,3,116000,0.12,306240,Web,Transferencia
15092,520,614,107,1,595000,0.36,380800,Web,WebPay
15093,520,6,119,1,271000,0.33,181570,Marketplace,Tarjeta Crédito
15094,520,1518,79,1,82000,0.37,51660,Marketplace,Transferencia
15095,520,1056,52,1,621000,0.34,409860,Web,Transferencia
15096,520,1348,89,1,84000,0.14,72240,Web,Cuotas sin interés
15097,520,1264,56,1,578000,0.28,416160,Marketplace,Débito
15098,520,1917,55,1,474000,0.15,402900,Web,WebPay
15099,520,1953,112,1,107000,0.3,74900,Redes Sociales,Transferencia
15100,520,1364,40,1,697000,0.11,620330,App Móvil,Transferencia
15101,520,1465,2,1,2683000,0.22,2092740,Web,Cuotas sin interés
15102,520,1525,66,2,52000,0.36,66560,Marketplace,Transferencia
15103,520,218,80,1,31000,0.25,23250,Web,WebPay
15104,520,484,99,1,88000,0.11,78320,Web,Cuotas sin interés
15105,520,2323,105,1,4000,0.16,3360,Web,Tarjeta Crédito
15106,520,325,95,1,65000,0.36,41600,Marketplace,WebPay
15107,520,1020,92,2,111000,0.28,159840,Web,Transferencia
15108,520,440,95,3,65000,0.28,140400,App Móvil,Tarjeta Crédito
15109,520,2450,57,1,1679000,0.34,1108140,Web,Cuotas sin interés
15110,520,1385,70,2,46000,0.23,70840,Marketplace,Tarjeta Crédito
15111,520,1160,91,1,43000,0.17,35690,Web,WebPay
15112,520,401,24,1,1401000,0.15,1190850,Web,Débito
15113,520,1142,60,1,1615000,0.32,1098200,App Móvil,Transferencia
15114,520,543,72,1,61000,0.11,54290,Marketplace,Cuotas sin interés
15115,520,2094,83,1,14000,0.22,10920,Marketplace,Débito
15116,520,1697,79,2,82000,0.36,104960,Web,Transferencia
15117,520,962,100,1,107000,0.13,93090,Marketplace,WebPay
15118,520,529,78,1,118000,0.24,89680,App Móvil,Transferencia
15119,520,1989,133,1,616000,0.11,548240,Web,Tarjeta Crédito
15120,520,319,70,1,46000,0.36,29440,Marketplace,WebPay
15121,520,2419,83,2,14000,0.37,17640,App Móvil,Tarjeta Crédito
15122,520,1859,2,1,2683000,0.35,1743950,App Móvil,Cuotas sin interés
15123,520,2433,63,1,472000,0.2,377600,Redes Sociales,WebPay
15124,520,2390,126,1,283000,0.28,203760,App Móvil,Débito
15125,520,615,66,2,52000,0.35,67600,Web,Débito
15126,520,2445,54,1,786000,0.24,597360,Marketplace,Débito
15127,520,725,84,1,41000,0.18,33620,Web,WebPay
15128,520,2177,28,1,2274000,0.37,1432620,App Móvil,Transferencia
15129,520,131,83,1,14000,0.33,9380,Web,Cuotas sin interés
15130,520,2031,62,1,627000,0.13,545490,Web,Transferencia
15131,520,43,70,1,46000,0.22,35880,Marketplace,Tarjeta Crédito
15132,520,716,108,1,648000,0.16,544320,App Móvil,Tarjeta Crédito
15133,520,2039,95,2,65000,0.13,113100,App Móvil,Tarjeta Crédito
15134,520,2079,76,2,109000,0.35,141700,Marketplace,Tarjeta Crédito
15135,520,883,87,1,63000,0.28,45360,Web,WebPay
15136,520,1399,104,2,15000,0.38,18600,App Móvil,Débito
15137,520,528,102,1,22000,0.36,14080,Marketplace,Cuotas sin interés
15138,520,2134,45,1,1606000,0.35,1043900,Marketplace,WebPay
15139,520,1751,61,1,1469000,0.34,969540,App Móvil,WebPay
15140,520,870,67,1,17000,0.35,11050,App Móvil,Tarjeta Crédito
15141,520,490,45,1,1606000,0.37,1011780,App Móvil,Transferencia
15142,520,2085,5,1,2283000,0.15,1940550,App Móvil,Transferencia
15143,520,2027,43,1,615000,0.23,473550,Web,WebPay
15144,520,933,112,1,107000,0.35,69550,Marketplace,Tarjeta Crédito
15145,521,1492,99,1,88000,0.14,75680,App Móvil,Débito
15146,521,1238,144,1,334000,0.36,213760,App Móvil,Tarjeta Crédito
15147,521,802,55,1,474000,0.15,402900,Redes Sociales,Débito
15148,521,870,30,1,588000,0.19,476280,App Móvil,Cuotas sin interés
15149,521,267,55,1,474000,0.34,312840,Redes Sociales,WebPay
15150,521,1804,100,1,107000,0.37,67410,Web,WebPay
15151,521,1496,22,1,555000,0.25,416250,App Móvil,Transferencia
15152,521,2069,104,2,15000,0.32,20400,App Móvil,WebPay
15153,521,503,37,1,89000,0.3,62300,Web,WebPay
15154,521,1241,98,2,43000,0.16,72240,Redes Sociales,WebPay
15155,521,790,83,1,14000,0.27,10220,Marketplace,Débito
15156,521,265,143,1,411000,0.33,275370,App Móvil,Cuotas sin interés
15157,521,1385,14,1,1059000,0.17,878970,Marketplace,WebPay
15158,521,313,60,1,1615000,0.14,1388900,App Móvil,Cuotas sin interés
15159,521,1684,25,1,2117000,0.15,1799450,Web,Débito
15160,521,2284,129,1,844000,0.12,742720,App Móvil,Transferencia
15161,521,423,89,1,84000,0.37,52920,App Móvil,Débito
15162,521,69,84,2,41000,0.11,72980,Redes Sociales,Transferencia
15163,521,1706,37,1,89000,0.17,73870,Web,Transferencia
15164,521,993,80,1,31000,0.26,22940,App Móvil,WebPay
15165,521,692,72,1,61000,0.28,43920,Web,Cuotas sin interés
15166,521,1014,63,1,472000,0.35,306800,Web,Cuotas sin interés
15167,521,2470,105,3,4000,0.29,8520,App Móvil,Tarjeta Crédito
15168,521,170,94,2,99000,0.29,140580,Web,Tarjeta Crédito
15169,521,1574,115,1,806000,0.14,693160,Marketplace,Tarjeta Crédito
15170,521,108,134,1,492000,0.24,373920,App Móvil,Débito
15171,521,2036,59,1,1462000,0.37,921060,Web,WebPay
15172,521,433,89,2,84000,0.21,132720,App Móvil,Débito
15173,521,1709,39,1,1407000,0.23,1083390,Web,Transferencia
15174,521,1248,35,1,208000,0.37,131040,Marketplace,Tarjeta Crédito
15175,521,863,93,1,33000,0.33,22110,Web,Tarjeta Crédito
15176,521,2286,122,1,826000,0.25,619500,Web,Tarjeta Crédito
15177,521,2258,24,1,1401000,0.12,1232880,App Móvil,Débito
15178,521,765,34,1,322000,0.15,273700,Redes Sociales,Cuotas sin interés
15179,521,1206,86,2,82000,0.2,131200,Marketplace,Tarjeta Crédito
15180,521,2391,49,1,979000,0.25,734250,Web,Cuotas sin interés
15181,521,799,49,1,979000,0.13,851730,Web,WebPay
15182,521,1078,35,1,208000,0.28,149760,App Móvil,Débito
15183,521,1643,85,1,8000,0.29,5680,Marketplace,WebPay
15184,521,1334,97,1,108000,0.32,73440,App Móvil,Débito
15185,521,1416,114,1,876000,0.22,683280,App Móvil,Débito
15186,521,1553,56,1,578000,0.31,398820,Web,Cuotas sin interés
15187,521,843,130,1,524000,0.22,408720,Web,Débito
15188,521,2279,70,1,46000,0.16,38640,App Móvil,Transferencia
15189,521,470,122,1,826000,0.14,710360,Web,Débito
15190,521,1213,78,3,118000,0.12,311520,Web,WebPay
15191,521,1380,57,1,1679000,0.32,1141720,Web,WebPay
15192,521,665,55,1,474000,0.37,298620,App Móvil,Tarjeta Crédito
15193,521,1498,87,1,63000,0.29,44730,Web,Tarjeta Crédito
15194,521,2475,29,1,720000,0.18,590400,App Móvil,Débito
15195,521,1780,138,1,365000,0.27,266450,Redes Sociales,Transferencia
15196,521,1010,57,1,1679000,0.11,1494310,Web,WebPay
15197,521,1000,66,1,52000,0.25,39000,App Móvil,Transferencia
15198,521,808,52,1,621000,0.25,465750,Marketplace,Débito
15199,521,1606,2,1,2683000,0.16,2253720,Web,WebPay
15200,521,709,98,1,43000,0.29,30530,Web,Tarjeta Crédito
15201,521,648,89,1,84000,0.13,73080,Web,WebPay
15202,521,43,112,1,107000,0.18,87740,App Móvil,Débito
15203,521,1969,15,1,2257000,0.36,1444480,App Móvil,Débito
15204,521,448,138,1,365000,0.26,270100,Web,Transferencia
15205,521,490,65,1,92000,0.1,82800,Marketplace,Tarjeta Crédito
15206,521,373,135,1,261000,0.2,208800,Marketplace,Tarjeta Crédito
15207,521,1587,34,1,322000,0.18,264040,Web,Cuotas sin interés
15208,521,2226,88,1,78000,0.14,67080,Marketplace,WebPay
15209,521,1416,68,1,113000,0.17,93790,Web,Transferencia
15210,521,282,29,1,720000,0.25,540000,Marketplace,Transferencia
